OrderID,OrderDate,CustomerID,CustomerAge,CustomerGender,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,Region
ORD12055,2023-11-30,CUST2914,40.0,Male,PELE820,Bluetooth Speaker,Electronics,2,1602.75,3205.5,East
ORD14523,2023-12-01,CUST2340,39.0,Female,PELE352,Power Bank,Electronics,1,2008.98,2008.98,West
ORD14851,2023-12-01,CUST2809,27.0,Female,PSPO656,Cycling Gloves,Sports,1,760.91,760.91,North
ORD10909,2023-12-01,CUST2629,32.0,Male,PBEA423,Face Wash,Beauty,2,429.38,858.76,West
ORD13694,2023-12-01,CUST3203,36.0,Male,PHOM923,Non-stick Pan,Home & Kitchen,1,1971.9,1971.9,North
ORD11666,2023-12-01,CUST2569,23.0,Male,PAPP402,Cotton T-Shirt,Apparel,2,1603.35,3206.7,South
ORD13139,2023-12-01,CUST3085,25.0,Female,PSPO234,Football,Sports,1,2330.51,2330.51,East
ORD13236,2023-12-01,CUST3234,16.0,Female,PBEA171,Perfume,Beauty,2,229.47,458.94,North
ORD11096,2023-12-01,CUST3452,25.0,Male,PBEA104,Lipstick,Beauty,3,1365.22,4095.66,East
ORD12548,2023-12-01,CUST2879,16.0,Male,PBEA677,Shampoo,Beauty,1,460.23,460.23,West
ORD14797,2023-12-01,CUST3071,16.0,Male,PBEA971,Face Serum,Beauty,2,1361.41,2722.82,South
ORD13929,2023-12-01,CUST3578,29.0,Male,PHOM689,Table Lamp,Home & Kitchen,1,1546.58,1546.58,West
ORD13091,2023-12-01,CUST2142,24.0,Male,PHOM325,Storage Rack,Home & Kitchen,1,2291.81,2291.81,West
ORD10477,2023-12-01,CUST2243,31.0,Male,PHOM645,Blender,Home & Kitchen,1,1476.92,1476.92,West
ORD11529,2023-12-01,CUST3286,42.0,Male,PBEA570,Lipstick,Beauty,1,1367.15,1367.15,North
ORD11355,2023-12-01,CUST3746,29.0,Male,PSPO106,Football,Sports,1,1160.63,1160.63,South
ORD11221,2023-12-01,CUST2317,28.0,Male,PHOM962,Non-stick Pan,Home & Kitchen,2,2116.55,4233.1,South
ORD12825,2023-12-01,CUST2870,34.0,Male,PELE449,Bluetooth Speaker,Electronics,2,1052.4,2104.8,South
ORD15591,2023-12-01,CUST2920,41.0,Male,PHOM833,Table Lamp,Home & Kitchen,1,946.04,946.04,West
ORD12365,2023-12-01,CUST2016,30.0,Male,PBEA540,Shampoo,Beauty,1,380.91,380.91,North
ORD13410,2023-12-01,CUST2073,43.0,Male,PELE786,Wireless Earbuds,Electronics,2,4020.74,8041.48,West
ORD12409,2023-12-01,CUST3331,34.0,Female,PAPP912,Jacket,Apparel,1,1859.23,1859.23,West
ORD11808,2023-12-01,CUST2501,43.0,Male,PBEA523,Face Serum,Beauty,1,300.84,300.84,North
ORD14568,2023-12-01,CUST2403,36.0,Female,PAPP886,Hoodie,Apparel,1,440.38,440.38,North
ORD10698,2023-12-01,CUST2534,32.0,Male,PBEA315,Lipstick,Beauty,2,1088.89,2177.78,East
ORD15825,2023-12-01,CUST2693,16.0,Male,PELE290,Smartphone Case,Electronics,1,801.67,801.67,South
ORD12685,2023-12-01,CUST2578,34.0,Male,PELE824,Power Bank,Electronics,1,1480.89,1480.89,East
ORD14679,2023-12-02,CUST3431,34.0,Male,PELE226,Bluetooth Speaker,Electronics,1,2427.06,2427.06,North
ORD15070,2023-12-02,CUST2550,28.0,Female,PHOM976,Non-stick Pan,Home & Kitchen,1,2637.74,2637.74,West
ORD13193,2023-12-02,CUST2004,41.0,Male,PSPO118,Yoga Mat,Sports,1,389.79,389.79,North
ORD15516,2023-12-02,CUST2352,27.0,Male,PBEA594,Face Serum,Beauty,1,656.58,656.58,North
ORD12573,2023-12-02,CUST2732,37.0,Female,PAPP976,Cotton T-Shirt,Apparel,1,809.43,809.43,North
ORD11275,2023-12-02,CUST3389,38.0,Female,PHOM352,Cushion Set,Home & Kitchen,1,379.32,379.32,West
ORD13088,2023-12-02,CUST3213,17.0,Male,PAPP384,Hoodie,Apparel,1,1150.04,1150.04,North
ORD14572,2023-12-02,CUST2292,32.0,Female,PSPO957,Football,Sports,2,1775.32,3550.64,South
ORD12305,2023-12-02,CUST2188,32.0,Male,PHOM113,Blender,Home & Kitchen,1,965.9,965.9,East
ORD15441,2023-12-02,CUST3471,29.0,Female,PELE302,Wireless Earbuds,Electronics,1,2274.44,2274.44,East
ORD14688,2023-12-02,CUST3501,26.0,Female,PELE572,Power Bank,Electronics,1,3932.71,3932.71,North
ORD12991,2023-12-02,CUST3513,16.0,Female,PHOM964,Non-stick Pan,Home & Kitchen,1,2870.45,2870.45,East
ORD13927,2023-12-02,CUST2311,38.0,Female,PELE883,Wireless Earbuds,Electronics,1,1569.08,1569.08,East
ORD13378,2023-12-02,CUST3274,35.0,Male,PELE906,Bluetooth Speaker,Electronics,1,1025.72,1025.72,North
ORD12755,2023-12-02,CUST3650,42.0,Female,PHOM584,Blender,Home & Kitchen,1,786.86,786.86,West
ORD12254,2023-12-02,CUST3319,35.0,Female,PAPP788,Denim Jeans,Apparel,1,1217.26,1217.26,South
ORD10333,2023-12-02,CUST3095,29.0,Male,PAPP741,Denim Jeans,Apparel,1,1948.03,1948.03,West
ORD15655,2023-12-02,CUST2012,37.0,Female,PAPP997,Jacket,Apparel,1,2091.95,2091.95,West
ORD13552,2023-12-03,CUST2561,33.0,Female,PSPO675,Cricket Bat,Sports,1,1709.79,1709.79,West
ORD14713,2023-12-03,CUST2060,49.0,Female,PAPP219,Denim Jeans,Apparel,1,2171.6,2171.6,West
ORD13849,2023-12-03,CUST2515,43.0,Female,PSPO862,Cycling Gloves,Sports,1,1868.5,1868.5,South
ORD13679,2023-12-03,CUST3664,34.0,Female,PBEA605,Face Wash,Beauty,1,754.16,754.16,South
ORD10420,2023-12-03,CUST2851,32.0,Female,PHOM556,Non-stick Pan,Home & Kitchen,1,2535.03,2535.03,East
ORD15978,2023-12-03,CUST2285,40.0,Male,PAPP941,Hoodie,Apparel,2,887.4,1774.8,South
ORD10169,2023-12-03,CUST2994,42.0,Male,PAPP671,Hoodie,Apparel,1,1083.97,1083.97,South
ORD10339,2023-12-03,CUST3023,51.0,Female,PAPP641,Jacket,Apparel,3,1835.24,5505.72,North
ORD13980,2023-12-03,CUST2353,16.0,Female,PHOM968,Blender,Home & Kitchen,3,331.41,994.23,South
ORD13944,2023-12-03,CUST2140,47.0,Male,PBEA781,Perfume,Beauty,1,689.81,689.81,South
ORD12691,2023-12-03,CUST3523,16.0,Male,PELE764,Power Bank,Electronics,1,3621.82,3621.82,South
ORD13897,2023-12-03,CUST2975,35.0,Male,PSPO355,Yoga Mat,Sports,1,1073.88,1073.88,South
ORD15112,2023-12-03,CUST3108,27.0,Female,PAPP485,Hoodie,Apparel,1,2018.95,2018.95,East
ORD11334,2023-12-03,CUST2902,40.0,Female,PSPO986,Yoga Mat,Sports,1,564.35,564.35,South
ORD14971,2023-12-04,CUST2398,16.0,Male,PBEA155,Face Serum,Beauty,1,433.4,433.4,East
ORD11320,2023-12-04,CUST3331,43.0,Male,PBEA271,Lipstick,Beauty,1,634.94,634.94,West
ORD14234,2023-12-04,CUST2875,31.0,Male,PAPP583,Cotton T-Shirt,Apparel,2,880.23,1760.46,East
ORD13923,2023-12-04,CUST3246,36.0,Female,PAPP312,Cotton T-Shirt,Apparel,1,2024.89,2024.89,West
ORD10933,2023-12-04,CUST3120,36.0,Male,PAPP857,Running Shoes,Apparel,1,1627.14,1627.14,East
ORD15976,2023-12-04,CUST2400,28.0,Male,PELE986,Smartphone Case,Electronics,2,2463.66,4927.32,North
ORD12132,2023-12-04,CUST3106,34.0,Female,PSPO194,Cycling Gloves,Sports,1,510.45,510.45,East
ORD15420,2023-12-04,CUST2827,52.0,Male,PHOM905,Storage Rack,Home & Kitchen,1,1458.52,1458.52,North
ORD12646,2023-12-04,CUST2627,17.0,Male,PAPP826,Cotton T-Shirt,Apparel,1,1457.07,1457.07,North
ORD10393,2023-12-04,CUST3347,24.0,Female,PAPP304,Hoodie,Apparel,1,1920.86,1920.86,West
ORD14581,2023-12-04,CUST2828,25.0,Female,PHOM645,Table Lamp,Home & Kitchen,2,1027.25,2054.5,North
ORD12598,2023-12-04,CUST2859,27.0,Male,PELE120,Wireless Earbuds,Electronics,2,3847.01,7694.02,South
ORD12322,2023-12-04,CUST3788,33.0,Male,PBEA788,Face Serum,Beauty,2,1291.21,2582.42,North
ORD10247,2023-12-04,CUST3079,22.0,Female,PSPO654,Cricket Bat,Sports,2,670.96,1341.92,South
ORD13013,2023-12-04,CUST2758,24.0,Male,PHOM327,Cushion Set,Home & Kitchen,1,415.96,415.96,East
ORD13194,2023-12-04,CUST2856,45.0,Female,PBEA519,Face Wash,Beauty,1,1055.34,1055.34,North
ORD10658,2023-12-04,CUST3389,22.0,Female,PELE740,Bluetooth Speaker,Electronics,1,3166.28,3166.28,South
ORD12186,2023-12-04,CUST3309,25.0,Male,PELE931,Bluetooth Speaker,Electronics,1,3200.67,3200.67,South
ORD15511,2023-12-04,CUST3750,41.0,Male,PELE501,Smartwatch,Electronics,1,3355.99,3355.99,South
ORD12925,2023-12-04,CUST3650,32.0,Male,PHOM334,Cushion Set,Home & Kitchen,1,2496.53,2496.53,West
ORD13211,2023-12-04,CUST2482,17.0,Male,PHOM833,Cushion Set,Home & Kitchen,3,2356.07,7068.21,East
ORD13234,2023-12-04,CUST3727,16.0,Female,PAPP806,Hoodie,Apparel,1,1878.98,1878.98,North
ORD15302,2023-12-04,CUST2235,28.0,Male,PELE902,Power Bank,Electronics,1,4360.67,4360.67,West
ORD13465,2023-12-04,CUST2354,29.0,Male,PELE202,Wireless Earbuds,Electronics,1,2778.0,2778.0,South
ORD11742,2023-12-05,CUST2604,42.0,Male,PAPP979,Running Shoes,Apparel,1,730.37,730.37,North
ORD15271,2023-12-05,CUST3529,34.0,Female,PAPP540,Cotton T-Shirt,Apparel,1,852.79,852.79,South
ORD15662,2023-12-05,CUST2257,23.0,Male,PELE907,Smartphone Case,Electronics,1,4263.87,4263.87,West
ORD12331,2023-12-05,CUST3111,59.0,Female,PBEA181,Shampoo,Beauty,1,1454.46,1454.46,East
ORD12638,2023-12-05,CUST3445,23.0,Male,PBEA510,Face Wash,Beauty,1,750.69,750.69,North
ORD15053,2023-12-05,CUST2703,25.0,Male,PELE134,Bluetooth Speaker,Electronics,1,1327.17,1327.17,North
ORD10816,2023-12-05,CUST2308,35.0,Male,PAPP683,Denim Jeans,Apparel,1,410.32,410.32,North
ORD12296,2023-12-05,CUST2484,54.0,Female,PAPP914,Cotton T-Shirt,Apparel,1,1708.93,1708.93,South
ORD12108,2023-12-05,CUST3489,30.0,Female,PELE199,Smartwatch,Electronics,1,1211.7,1211.7,East
ORD13606,2023-12-05,CUST3374,34.0,Male,PBEA340,Lipstick,Beauty,1,297.79,297.79,East
ORD12061,2023-12-05,CUST2451,33.0,Female,PELE812,Smartwatch,Electronics,1,4355.22,4355.22,West
ORD15087,2023-12-05,CUST2630,16.0,Female,PAPP355,Hoodie,Apparel,2,1921.57,3843.14,West
ORD13050,2023-12-05,CUST2422,18.0,Female,PAPP988,Hoodie,Apparel,1,743.98,743.98,North
ORD14344,2023-12-05,CUST2760,22.0,Male,PHOM754,Non-stick Pan,Home & Kitchen,1,1088.24,1088.24,East
ORD10259,2023-12-06,CUST2661,44.0,Female,PELE874,Smartphone Case,Electronics,1,1307.83,1307.83,North
ORD13736,2023-12-06,CUST3719,24.0,Female,PHOM586,Storage Rack,Home & Kitchen,1,2729.43,2729.43,North
ORD12025,2023-12-06,CUST2373,41.0,Male,PAPP862,Hoodie,Apparel,1,1767.84,1767.84,North
ORD12668,2023-12-06,CUST2637,39.0,Male,PBEA370,Face Wash,Beauty,1,225.32,225.32,South
ORD15417,2023-12-06,CUST2112,26.0,Male,PAPP458,Jacket,Apparel,2,405.13,810.26,North
ORD10125,2023-12-06,CUST2291,22.0,Female,PBEA324,Face Wash,Beauty,1,1282.24,1282.24,South
ORD14916,2023-12-06,CUST2876,47.0,Male,PSPO206,Cricket Bat,Sports,1,1693.79,1693.79,South
ORD13711,2023-12-06,CUST2521,21.0,Male,PELE107,Smartwatch,Electronics,2,2867.63,5735.26,East
ORD14511,2023-12-06,CUST2160,36.0,Female,PSPO730,Yoga Mat,Sports,1,1936.39,1936.39,North
ORD13605,2023-12-06,CUST2551,28.0,Male,PSPO461,Yoga Mat,Sports,1,480.64,480.64,North
ORD14976,2023-12-06,CUST2097,39.0,Female,PHOM535,Non-stick Pan,Home & Kitchen,1,1239.38,1239.38,North
ORD14179,2023-12-06,CUST2954,59.0,Male,PBEA492,Perfume,Beauty,1,1227.54,1227.54,North
ORD13456,2023-12-06,CUST2431,32.0,Male,PELE579,Wireless Earbuds,Electronics,1,3104.08,3104.08,South
ORD13388,2023-12-06,CUST3599,27.0,Male,PELE573,Power Bank,Electronics,2,2518.74,5037.48,South
ORD13752,2023-12-06,CUST3507,19.0,Male,PAPP613,Jacket,Apparel,1,1177.73,1177.73,South
ORD11284,2023-12-06,CUST2292,17.0,Male,PAPP735,Jacket,Apparel,1,1703.59,1703.59,East
ORD10883,2023-12-06,CUST2248,43.0,Male,PHOM491,Table Lamp,Home & Kitchen,3,1960.35,5881.05,North
ORD11287,2023-12-06,CUST2741,34.0,Female,PAPP824,Running Shoes,Apparel,1,1940.68,1940.68,South
ORD15561,2023-12-07,CUST2412,39.0,Male,PELE457,Smartphone Case,Electronics,2,886.26,1772.52,North
ORD12777,2023-12-07,CUST3260,48.0,Female,PBEA503,Face Serum,Beauty,1,446.97,446.97,South
ORD12827,2023-12-07,CUST3591,29.0,Female,PELE349,Smartphone Case,Electronics,1,1678.51,1678.51,West
ORD13470,2023-12-07,CUST3035,47.0,Male,PBEA355,Lipstick,Beauty,1,1010.3,1010.3,West
ORD10635,2023-12-07,CUST2957,28.0,Male,PBEA113,Face Serum,Beauty,1,1496.66,1496.66,North
ORD13768,2023-12-07,CUST3337,33.0,Female,PBEA967,Face Wash,Beauty,2,722.43,1444.86,North
ORD13138,2023-12-07,CUST2771,42.0,Male,PELE589,Smartphone Case,Electronics,2,2039.34,4078.68,South
ORD12467,2023-12-07,CUST3340,32.0,Male,PELE225,Smartwatch,Electronics,1,2630.49,2630.49,North
ORD14368,2023-12-07,CUST3762,34.0,Male,PELE163,Bluetooth Speaker,Electronics,1,3047.91,3047.91,East
ORD14683,2023-12-07,CUST2176,,Male,PAPP511,Denim Jeans,Apparel,1,2198.4,2198.4,West
ORD13341,2023-12-07,CUST2369,21.0,Male,PAPP383,Jacket,Apparel,1,1123.4,1123.4,East
ORD10283,2023-12-07,CUST3101,41.0,Female,PELE231,Smartwatch,Electronics,1,3269.92,3269.92,West
ORD11620,2023-12-07,CUST3403,30.0,Female,PSPO937,Yoga Mat,Sports,1,1481.45,1481.45,East
ORD14088,2023-12-07,CUST3697,22.0,Female,PAPP749,Denim Jeans,Apparel,1,2163.25,2163.25,North
ORD10732,2023-12-07,CUST3143,39.0,Male,PHOM207,Cushion Set,Home & Kitchen,1,679.13,679.13,North
ORD10038,2023-12-07,CUST2677,48.0,Male,PHOM309,Blender,Home & Kitchen,1,1586.65,1586.65,South
ORD10697,2023-12-07,CUST3427,41.0,Female,PELE677,Smartwatch,Electronics,1,3010.33,3010.33,West
ORD11835,2023-12-07,CUST2185,26.0,Male,PELE218,Power Bank,Electronics,1,3845.07,3845.07,West
ORD11382,2023-12-07,CUST3710,21.0,Female,PBEA641,Lipstick,Beauty,1,435.87,435.87,South
ORD14510,2023-12-07,CUST2958,36.0,Male,PSPO176,Dumbbell Set,Sports,1,1784.91,1784.91,South
ORD14102,2023-12-08,CUST2785,40.0,Male,PELE403,Wireless Earbuds,Electronics,1,2001.47,2001.47,West
ORD12036,2023-12-08,CUST3424,41.0,Female,PAPP329,Jacket,Apparel,1,422.63,422.63,East
ORD12137,2023-12-08,CUST2439,30.0,Male,PELE627,Bluetooth Speaker,Electronics,1,3618.75,3618.75,East
ORD14754,2023-12-08,CUST2830,39.0,Male,PSPO966,Yoga Mat,Sports,2,1067.55,2135.1,West
ORD13529,2023-12-08,CUST2749,55.0,Male,PELE619,Smartwatch,Electronics,1,1437.34,1437.34,North
ORD14554,2023-12-08,CUST3065,48.0,Male,PELE344,Wireless Earbuds,Electronics,1,2292.1,2292.1,North
ORD15025,2023-12-08,CUST2941,16.0,Female,PELE656,Bluetooth Speaker,Electronics,1,1159.98,1159.98,North
ORD12693,2023-12-08,CUST3421,36.0,Male,PELE535,Smartwatch,Electronics,2,4407.58,8815.16,South
ORD15101,2023-12-08,CUST2934,32.0,Female,PELE670,Smartphone Case,Electronics,2,3937.94,7875.88,South
ORD13245,2023-12-08,CUST3260,27.0,Female,PAPP197,Denim Jeans,Apparel,1,1239.96,1239.96,South
ORD11342,2023-12-08,CUST3542,27.0,Male,PSPO901,Cricket Bat,Sports,1,1544.2,1544.2,East
ORD13731,2023-12-08,CUST2982,45.0,Male,PAPP490,Hoodie,Apparel,1,528.78,528.78,North
ORD15472,2023-12-08,CUST3418,25.0,Male,PELE272,Power Bank,Electronics,1,835.51,835.51,West
ORD15969,2023-12-08,CUST2158,29.0,Male,PELE600,Bluetooth Speaker,Electronics,1,1592.96,1592.96,South
ORD13874,2023-12-08,CUST3517,33.0,Male,PAPP270,Running Shoes,Apparel,1,1419.75,1419.75,South
ORD11102,2023-12-08,CUST2174,24.0,Male,PBEA508,Perfume,Beauty,1,517.05,517.05,North
ORD13196,2023-12-08,CUST3126,44.0,Female,PELE404,Smartwatch,Electronics,1,958.15,958.15,West
ORD15594,2023-12-08,CUST3445,28.0,Female,PELE439,Wireless Earbuds,Electronics,1,3391.96,3391.96,South
ORD13620,2023-12-08,CUST3379,38.0,Female,PHOM461,Blender,Home & Kitchen,1,1298.69,1298.69,North
ORD10213,2023-12-09,CUST2114,42.0,Female,PSPO486,Dumbbell Set,Sports,2,1387.95,2775.9,North
ORD15240,2023-12-09,CUST2562,38.0,Male,PHOM320,Non-stick Pan,Home & Kitchen,1,749.49,749.49,West
ORD10441,2023-12-09,CUST3328,30.0,Female,PAPP400,Hoodie,Apparel,1,1494.46,1494.46,North
ORD11418,2023-12-09,CUST2874,24.0,Female,PELE824,Smartphone Case,Electronics,1,3407.48,3407.48,West
ORD10358,2023-12-09,CUST2199,25.0,Male,PELE407,Smartwatch,Electronics,1,3649.51,3649.51,North
ORD10980,2023-12-09,CUST2977,35.0,Female,PELE560,Bluetooth Speaker,Electronics,1,2279.33,2279.33,South
ORD12321,2023-12-09,CUST2202,46.0,Female,PAPP267,Denim Jeans,Apparel,1,716.13,716.13,South
ORD15408,2023-12-09,CUST3566,27.0,Male,PBEA385,Perfume,Beauty,2,1201.78,2403.56,South
ORD12206,2023-12-09,CUST2394,45.0,Female,PBEA327,Shampoo,Beauty,2,1480.72,2961.44,North
ORD10623,2023-12-09,CUST2643,20.0,Male,PHOM252,Cushion Set,Home & Kitchen,1,604.48,604.48,East
ORD12099,2023-12-10,CUST2334,30.0,Female,PELE815,Smartphone Case,Electronics,1,2975.08,2975.08,North
ORD15092,2023-12-10,CUST2986,41.0,Male,PELE599,Smartphone Case,Electronics,2,1661.59,3323.18,North
ORD14076,2023-12-10,CUST2569,35.0,Female,PELE738,Smartwatch,Electronics,1,2797.56,2797.56,West
ORD15660,2023-12-10,CUST3721,54.0,Male,PSPO703,Dumbbell Set,Sports,2,2284.91,4569.82,West
ORD12635,2023-12-10,CUST2790,31.0,Female,PBEA193,Shampoo,Beauty,2,1420.89,2841.78,South
ORD12465,2023-12-10,CUST3377,36.0,Female,PHOM763,Cushion Set,Home & Kitchen,1,1913.39,1913.39,South
ORD12449,2023-12-10,CUST2797,30.0,Male,PELE576,Power Bank,Electronics,1,2767.26,2767.26,West
ORD13417,2023-12-10,CUST2683,22.0,Male,PELE421,Bluetooth Speaker,Electronics,2,2668.1,5336.2,North
ORD14033,2023-12-10,CUST2912,30.0,Male,PHOM742,Storage Rack,Home & Kitchen,2,576.21,1152.42,West
ORD14465,2023-12-10,CUST2761,29.0,Male,PSPO782,Yoga Mat,Sports,1,2202.1,2202.1,North
ORD10450,2023-12-10,CUST2126,31.0,Female,PHOM959,Blender,Home & Kitchen,1,567.74,567.74,West
ORD13511,2023-12-10,CUST3068,27.0,Female,PAPP321,Running Shoes,Apparel,2,824.75,1649.5,South
ORD12417,2023-12-10,CUST2626,30.0,Female,PAPP399,Running Shoes,Apparel,1,1068.87,1068.87,North
ORD12414,2023-12-10,CUST2411,36.0,Female,PAPP221,Jacket,Apparel,1,638.37,638.37,South
ORD10938,2023-12-10,CUST3604,31.0,Female,PHOM349,Table Lamp,Home & Kitchen,1,805.52,805.52,East
ORD13070,2023-12-10,CUST3018,45.0,Female,PSPO988,Dumbbell Set,Sports,1,1588.04,1588.04,East
ORD15622,2023-12-10,CUST3323,24.0,Female,PELE218,Power Bank,Electronics,1,4055.63,4055.63,East
ORD10424,2023-12-10,CUST3604,17.0,Male,PBEA645,Shampoo,Beauty,1,467.87,467.87,North
ORD14755,2023-12-10,CUST3342,31.0,Female,PAPP567,Hoodie,Apparel,1,949.31,949.31,South
ORD13347,2023-12-10,CUST3588,38.0,Male,PELE512,Bluetooth Speaker,Electronics,1,3009.08,3009.08,North
ORD14709,2023-12-10,CUST2858,33.0,Male,PAPP492,Denim Jeans,Apparel,1,2039.21,2039.21,North
ORD13331,2023-12-10,CUST3181,27.0,Male,PHOM850,Cushion Set,Home & Kitchen,1,1562.27,1562.27,South
ORD10777,2023-12-10,CUST3505,30.0,Female,PAPP516,Jacket,Apparel,1,803.52,803.52,South
ORD10532,2023-12-10,CUST2873,27.0,Female,PBEA952,Face Serum,Beauty,1,637.7,637.7,West
ORD14484,2023-12-11,CUST3166,32.0,Female,PSPO579,Dumbbell Set,Sports,1,1375.81,1375.81,East
ORD11002,2023-12-11,CUST3464,26.0,Female,PELE164,Smartwatch,Electronics,1,1586.2,1586.2,East
ORD11040,2023-12-11,CUST2810,26.0,Male,PBEA225,Lipstick,Beauty,2,1108.9,2217.8,North
ORD15330,2023-12-11,CUST3300,16.0,Female,PBEA423,Lipstick,Beauty,1,363.55,363.55,West
ORD13020,2023-12-11,CUST2297,37.0,Male,PELE231,Bluetooth Speaker,Electronics,1,1414.78,1414.78,West
ORD13721,2023-12-11,CUST3438,41.0,Female,PBEA714,Lipstick,Beauty,1,1144.55,1144.55,South
ORD10889,2023-12-11,CUST2216,38.0,Male,PBEA678,Face Serum,Beauty,2,363.94,727.88,East
ORD15209,2023-12-11,CUST2147,30.0,Male,PAPP162,Denim Jeans,Apparel,1,447.2,447.2,North
ORD14520,2023-12-11,CUST3069,30.0,Female,PELE799,Smartphone Case,Electronics,1,1208.05,1208.05,North
ORD13263,2023-12-11,CUST2732,27.0,Male,PAPP637,Cotton T-Shirt,Apparel,3,1913.37,5740.11,South
ORD12077,2023-12-11,CUST2133,50.0,Female,PBEA893,Face Wash,Beauty,1,308.45,308.45,East
ORD15923,2023-12-11,CUST2805,39.0,Male,PSPO361,Football,Sports,1,1691.64,1691.64,East
ORD13383,2023-12-11,CUST2962,36.0,Female,PELE696,Wireless Earbuds,Electronics,1,3383.86,3383.86,North
ORD11472,2023-12-11,CUST3110,39.0,Male,PAPP304,Running Shoes,Apparel,1,1353.49,1353.49,East
ORD13797,2023-12-11,CUST2255,22.0,Female,PAPP609,Cotton T-Shirt,Apparel,2,800.36,1600.72,West
ORD14162,2023-12-11,CUST3171,21.0,Female,PAPP857,Hoodie,Apparel,1,1588.91,1588.91,South
ORD11459,2023-12-11,CUST2860,36.0,Female,PAPP931,Hoodie,Apparel,1,1570.03,1570.03,South
ORD11769,2023-12-12,CUST2756,24.0,Female,PELE992,Smartwatch,Electronics,2,1670.53,3341.06,East
ORD15685,2023-12-12,CUST3002,29.0,Female,PELE666,Power Bank,Electronics,1,3197.51,3197.51,West
ORD15913,2023-12-12,CUST3352,36.0,Male,PELE833,Power Bank,Electronics,1,2011.23,2011.23,South
ORD12671,2023-12-12,CUST2775,37.0,Female,PBEA305,Face Wash,Beauty,1,1359.42,1359.42,North
ORD13977,2023-12-12,CUST3546,38.0,Female,PAPP605,Running Shoes,Apparel,1,1251.36,1251.36,North
ORD13967,2023-12-12,CUST2518,38.0,Female,PAPP351,Hoodie,Apparel,1,1245.25,1245.25,South
ORD13838,2023-12-12,CUST2742,22.0,Female,PELE573,Bluetooth Speaker,Electronics,1,1583.43,1583.43,East
ORD11677,2023-12-12,CUST2094,34.0,Male,PAPP183,Cotton T-Shirt,Apparel,1,1769.64,1769.64,North
ORD10943,2023-12-12,CUST3420,32.0,Male,PSPO535,Cricket Bat,Sports,1,701.6,701.6,West
ORD13288,2023-12-12,CUST2477,31.0,Male,PSPO428,Yoga Mat,Sports,1,1418.0,1418.0,South
ORD10467,2023-12-12,CUST3013,32.0,Female,PELE408,Power Bank,Electronics,2,2908.96,5817.92,South
ORD14685,2023-12-12,CUST3770,39.0,Female,PAPP139,Running Shoes,Apparel,2,574.98,1149.96,West
ORD12890,2023-12-12,CUST2636,36.0,Male,PELE939,Bluetooth Speaker,Electronics,1,2370.32,2370.32,West
ORD11505,2023-12-12,CUST2301,48.0,Male,PAPP157,Jacket,Apparel,1,1539.17,1539.17,North
ORD15590,2023-12-12,CUST2795,34.0,Female,PAPP260,Jacket,Apparel,3,610.45,1831.35,North
ORD11489,2023-12-12,CUST2751,36.0,Female,PBEA864,Perfume,Beauty,2,1419.2,2838.4,South
ORD15783,2023-12-12,CUST2135,36.0,Male,PAPP520,Denim Jeans,Apparel,1,1275.21,1275.21,East
ORD14886,2023-12-12,CUST2826,16.0,Male,PSPO478,Cricket Bat,Sports,1,647.43,647.43,North
ORD11647,2023-12-12,CUST3260,35.0,Female,PHOM552,Table Lamp,Home & Kitchen,1,717.56,717.56,West
ORD11322,2023-12-12,CUST2527,19.0,Female,PBEA285,Lipstick,Beauty,1,304.66,304.66,North
ORD12286,2023-12-12,CUST3215,17.0,Female,PSPO660,Cycling Gloves,Sports,2,2394.01,4788.02,North
ORD12272,2023-12-12,CUST2106,29.0,Female,PSPO757,Cycling Gloves,Sports,3,2241.63,6724.89,North
ORD14426,2023-12-12,CUST2564,46.0,Male,PAPP757,Jacket,Apparel,3,1654.7,4964.1,North
ORD15995,2023-12-12,CUST2888,23.0,Female,PHOM891,Cushion Set,Home & Kitchen,1,2937.28,2937.28,South
ORD10303,2023-12-13,CUST2530,23.0,Male,PAPP265,Running Shoes,Apparel,1,1838.41,1838.41,South
ORD12594,2023-12-13,CUST2466,35.0,Female,PAPP886,Running Shoes,Apparel,1,644.55,644.55,South
ORD12739,2023-12-13,CUST3421,19.0,Male,PSPO729,Yoga Mat,Sports,1,1807.48,1807.48,North
ORD10379,2023-12-13,CUST3099,30.0,Female,PAPP862,Cotton T-Shirt,Apparel,1,1882.18,1882.18,North
ORD13729,2023-12-13,CUST3522,48.0,Male,PBEA122,Face Serum,Beauty,1,777.03,777.03,South
ORD12489,2023-12-13,CUST2057,27.0,Female,PBEA412,Face Serum,Beauty,2,204.73,409.46,West
ORD12033,2023-12-13,CUST3270,40.0,Female,PHOM314,Table Lamp,Home & Kitchen,1,2834.37,2834.37,South
ORD12129,2023-12-13,CUST3138,34.0,Male,PELE762,Smartwatch,Electronics,2,2699.07,5398.14,East
ORD11557,2023-12-13,CUST2197,42.0,Male,PELE649,Smartwatch,Electronics,1,986.23,986.23,North
ORD15863,2023-12-13,CUST2141,46.0,Female,PAPP406,Running Shoes,Apparel,1,1735.11,1735.11,South
ORD14585,2023-12-13,CUST2337,23.0,Male,PSPO770,Cricket Bat,Sports,1,805.78,805.78,East
