App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
Game App 116,GAME,4.089764224783668,123,39.7M,"10,000,000+",Paid,$17.59,Everyone,"May 19, 2024"
Photography App 753,PHOTOGRAPHY,4.378764810996269,20,65.5M,"50,000+",Free,0,Everyone 10+,"December 07, 2023"
Communication App 771,COMMUNICATION,4.141467066213399,2755,58.8M,"10,000+",Free,0,Everyone,"July 22, 2023"
Game App 381,GAME,3.8011766594322394,2100,46.3M,"10,000+",Free,0,Everyone,"April 17, 2024"
Education App 858,EDUCATION,4.680115995416583,1207,37.5M,"5,000,000+",Free,0,Everyone,"May 12, 2023"
Social App 185,SOCIAL,4.5273977416863715,19,36.0M,"1,000,000+",Free,0,Everyone 10+,"April 02, 2023"
Education App 728,EDUCATION,3.7601018678763136,4192,6.7M,"1,000,000+",Free,0,Everyone,"March 24, 2023"
Finance App 359,FINANCE,4.092998486753857,9,28.9M,"1,000,000+",Free,0,Everyone,"November 01, 2024"
Game App 37,GAME,4.137716860294976,146,7.6M,"100,000+",Free,0,Everyone,"June 14, 2023"
Tools App 340,TOOLS,4.487597239051351,154,Varies with device,"50,000,000+",Free,0,Everyone,"October 02, 2023"
Health And Fitness App 772,HEALTH_AND_FITNESS,4.301751238353413,4753,37.4M,"1,000,000+",Paid,$11.24,Teen,"December 24, 2023"
Productivity App 421,PRODUCTIVITY,2.9792979703269733,5625,1.6M,"10,000+",Free,0,Teen,"September 27, 2023"
Music And Audio App 150,MUSIC_AND_AUDIO,3.7884847017446526,121,30.1M,"100,000+",Free,0,Everyone,"April 26, 2024"
Finance App 10,FINANCE,3.285167469561733,275,7.1M,"10,000+",Free,0,Teen,"May 06, 2023"
Social App 46,SOCIAL,4.217743881237493,35,38.2M,"500,000+",Free,0,Everyone,"February 10, 2023"
Tools App 96,TOOLS,3.4963853235012157,653,69.9M,"500,000+",Paid,$18.78,Everyone,"October 23, 2024"
Health And Fitness App 831,HEALTH_AND_FITNESS,3.6598196090410413,109,38.5M,"1,000,000+",Free,0,Everyone,"June 03, 2023"
Business App 188,BUSINESS,4.086266225149121,126,25.8M,"5,000,000+",Free,0,Everyone,"October 24, 2023"
Shopping App 549,SHOPPING,5.0,58,86.1M,"5,000+",Free,0,Everyone,"March 03, 2024"
Game App 561,GAME,3.9280520484346306,45,38.6M,"5,000+",Free,0,Teen,"March 06, 2024"
Finance App 299,FINANCE,4.768401294169806,78,64.3M,"500,000+",Free,0,Mature 17+,"October 11, 2024"
Productivity App 291,PRODUCTIVITY,4.6313019851909765,1407,1.0M,"500,000+",Free,0,Teen,"June 27, 2023"
Game App 416,GAME,3.5780579214617667,12,21.7M,"1,000,000+",Free,0,Teen,"September 15, 2024"
Business App 314,BUSINESS,4.58586756364011,4070,43.1M,"10,000+",Free,0,Teen,"July 25, 2023"
Tools App 422,TOOLS,4.162392527218449,182,20.6M,"100,000+",Free,0,Everyone,"March 05, 2023"
Tools App 658,TOOLS,3.6751638385717023,5,34.1M,"10,000+",Free,0,Everyone,"July 16, 2023"
Finance App 123,FINANCE,4.216616760725272,4363,Varies with device,"50,000,000+",Free,0,Everyone,"November 27, 2023"
Communication App 776,COMMUNICATION,5.0,3769,45.8M,"50,000+",Free,0,Teen,"March 16, 2024"
Game App 754,GAME,5.0,3106,40.7M,"50,000+",Free,0,Teen,"September 26, 2024"
Photography App 362,PHOTOGRAPHY,4.517520902266996,140,53.2M,"50,000+",Free,0,Everyone,"November 19, 2024"
Health And Fitness App 337,HEALTH_AND_FITNESS,4.256139670664037,290,2.9M,"1,000,000+",Free,0,Everyone,"July 04, 2024"
Health And Fitness App 136,HEALTH_AND_FITNESS,4.174006590119785,1185,Varies with device,"1,000+",Paid,$29.97,Everyone,"May 18, 2024"
Tools App 784,TOOLS,3.6388766963728645,530,17.4M,"10,000,000+",Free,0,Everyone,"August 27, 2023"
Game App 710,GAME,4.253279642012253,13046,65.2M,"5,000+",Free,0,Teen,"October 08, 2023"
Social App 652,SOCIAL,4.1165756051321525,9084,28.2M,"50,000+",Free,0,Teen,"October 14, 2024"
Finance App 368,FINANCE,5.0,986,17.6M,"50,000,000+",Free,0,Teen,"September 23, 2023"
Tools App 884,TOOLS,4.020232520781738,372,54.1M,"100,000+",Free,0,Everyone,"September 27, 2023"
Communication App 833,COMMUNICATION,3.909008168847709,736,31.9M,"10,000,000+",Free,0,Everyone,"September 18, 2024"
Business App 620,BUSINESS,3.8863845028618007,200,53.6M,"10,000+",Free,0,Everyone,"March 19, 2024"
Game App 9,GAME,3.4493575957271583,13725,1.0M,"50,000+",Free,0,Teen,"December 06, 2023"
Education App 98,EDUCATION,3.9646380306063573,246,21.0M,"10,000+",Free,0,Everyone,"July 01, 2023"
Tools App 892,TOOLS,4.271137011431308,482,34.5M,"500,000+",Free,0,Everyone,"January 11, 2024"
Tools App 349,TOOLS,4.198046304911623,6870,1.0M,"1,000,000+",Free,0,Teen,"April 23, 2024"
Game App 510,GAME,4.503107632531351,9254,25.1M,"5,000+",Paid,$11.37,Everyone,"August 04, 2024"
Social App 879,SOCIAL,3.774601968426956,53,6.1M,"500,000+",Free,0,Everyone,"August 22, 2023"
Finance App 704,FINANCE,4.112602761727506,1767,41.7M,"5,000,000+",Free,0,Everyone,"July 13, 2024"
Finance App 747,FINANCE,3.652513896373901,319,9.6M,"500,000+",Free,0,Everyone,"November 02, 2024"
Business App 22,BUSINESS,4.388676769988279,3,1.0M,"10,000+",Paid,$12.67,Everyone,"March 23, 2023"
Tools App 483,TOOLS,3.7241603684919324,478,33.4M,"1,000+",Paid,$6.66,Teen,"February 07, 2024"
Health And Fitness App 888,HEALTH_AND_FITNESS,4.38431189558239,183,28.7M,"500,000+",Free,0,Everyone,"February 18, 2024"
Game App 406,GAME,4.3781140958965885,4106,27.1M,"5,000,000+",Free,0,Everyone,"February 21, 2023"
Health And Fitness App 813,HEALTH_AND_FITNESS,3.4431553962793795,6213,29.1M,"100,000+",Free,0,Teen,"August 03, 2023"
Education App 782,EDUCATION,5.0,195,1.0M,"5,000,000+",Free,0,Teen,"August 06, 2024"
Social App 479,SOCIAL,4.832207348328342,154,81.0M,"10,000+",Free,0,Teen,"April 03, 2023"
Communication App 591,COMMUNICATION,3.958593196217405,5558,68.1M,"1,000+",Free,0,Everyone,"March 25, 2024"
Shopping App 492,SHOPPING,3.302379368112489,1608,59.9M,"10,000+",Free,0,Everyone,"October 23, 2024"
Health And Fitness App 47,HEALTH_AND_FITNESS,3.8849091168295873,46,32.1M,"5,000,000+",Paid,$8.19,Everyone,"September 17, 2023"
Business App 365,BUSINESS,3.7193466223439056,1317,57.5M,"10,000+",Paid,$24.84,Teen,"November 05, 2023"
Tools App 297,TOOLS,4.046515266362077,13936,42.0M,"1,000,000+",Free,0,Everyone,"January 05, 2024"
Game App 50,GAME,3.768096335667528,18571,47.3M,"100,000,000+",Free,0,Everyone,"May 23, 2023"
Social App 488,SOCIAL,4.555865399048905,731,48.2M,"500,000+",Free,0,Everyone,"October 12, 2023"
Shopping App 225,SHOPPING,3.28914996243349,361,19.1M,"10,000+",Free,0,Everyone 10+,"March 30, 2023"
Education App 751,EDUCATION,4.094239622787936,291,16.2M,"50,000+",Free,0,Everyone,"April 16, 2023"
Game App 220,GAME,3.248577609057259,157,26.0M,"50,000+",Free,0,Everyone,"May 03, 2023"
Game App 868,GAME,4.079465191390201,1,29.1M,"1,000,000+",Free,0,Everyone,"August 17, 2023"
Game App 762,GAME,3.2694262067720885,1167,32.7M,"500,000+",Free,0,Everyone,"June 29, 2023"
Game App 629,GAME,4.527032845580991,5856,50.9M,"1,000,000+",Free,0,Everyone,"January 31, 2023"
Business App 648,BUSINESS,3.5080058450894356,370,3.9M,"1,000,000+",Free,0,Teen,"October 03, 2023"
Game App 202,GAME,3.9825987186301695,21,27.9M,"5,000+",Free,0,Everyone,"August 16, 2023"
Game App 563,GAME,4.707993385869437,4067,42.6M,"10,000+",Free,0,Everyone,"May 09, 2023"
Game App 623,GAME,4.546256657169698,262,1.0M,"5,000+",Free,0,Everyone,"February 07, 2023"
Social App 199,SOCIAL,3.7186525430807755,278,20.8M,"10,000+",Free,0,Mature 17+,"February 20, 2023"
Business App 64,BUSINESS,3.9291583631628195,343,3.6M,"10,000,000+",Free,0,Teen,"June 15, 2024"
Social App 605,SOCIAL,4.899766949755926,8,56.4M,"1,000,000+",Free,0,Teen,"June 23, 2024"
Shopping App 246,SHOPPING,,12,43.0M,"10,000+",Free,0,Everyone,"November 19, 2024"
Productivity App 443,PRODUCTIVITY,3.688003598280612,12046,Varies with device,"1,000,000+",Free,0,Everyone,"June 02, 2023"
Communication App 807,COMMUNICATION,4.203522880040597,382,78.4M,"5,000+",Free,0,Everyone 10+,"March 05, 2023"
Shopping App 575,SHOPPING,4.250150998882699,35,19.3M,"50,000,000+",Free,0,Everyone,"January 05, 2024"
Shopping App 1,SHOPPING,2.6119444142451096,9796,3.9M,"1,000,000+",Free,0,Everyone,"April 28, 2024"
Shopping App 540,SHOPPING,3.3027064596359823,204,81.2M,"500,000+",Free,0,Everyone,"April 03, 2023"
Business App 768,BUSINESS,4.234525682794208,1008,1.0M,"500,000+",Free,0,Everyone,"February 21, 2024"
Productivity App 763,PRODUCTIVITY,4.557576093792729,15,42.2M,"10,000+",Free,0,Everyone,"August 05, 2024"
Photography App 690,PHOTOGRAPHY,4.546718545057535,1355,9.5M,"1,000,000+",Free,0,Everyone,"February 27, 2024"
Business App 188,BUSINESS,4.086266225149121,126,25.8M,"5,000,000+",Free,0,Everyone,"October 24, 2023"
Game App 407,GAME,3.7049111478744443,6923,42.1M,"10,000,000+",Free,0,Teen,"February 05, 2023"
Finance App 149,FINANCE,3.9702685914654414,417,40.9M,"500,000+",Free,0,Everyone,"January 26, 2023"
Music And Audio App 752,MUSIC_AND_AUDIO,3.8953525237093554,78,56.5M,"500,000+",Free,0,Everyone,"December 11, 2023"
Shopping App 27,SHOPPING,5.0,2258,Varies with device,"10,000,000+",Free,0,Everyone 10+,"November 20, 2023"
Game App 462,GAME,4.782689589622554,6253,1.0M,"100,000+",Free,0,Everyone,"January 21, 2024"
Health And Fitness App 671,HEALTH_AND_FITNESS,3.3382692903748237,34,40.5M,"100,000+",Free,0,Everyone,"March 24, 2024"
Productivity App 656,PRODUCTIVITY,3.398603126192726,62,58.8M,"1,000+",Free,0,Everyone 10+,"April 28, 2024"
Productivity App 786,PRODUCTIVITY,4.129071785893451,1488,88.3M,"100,000+",Free,0,Teen,"March 10, 2023"
Music And Audio App 60,MUSIC_AND_AUDIO,,1440,59.7M,"10,000,000+",Free,0,Everyone,"March 18, 2024"
Business App 715,BUSINESS,4.051724972051767,992,56.2M,"500,000+",Free,0,Everyone,"September 03, 2023"
Photography App 327,PHOTOGRAPHY,3.773947424260011,779,58.9M,"50,000+",Free,0,Teen,"August 13, 2023"
Communication App 425,COMMUNICATION,4.463874391119983,1342,61.7M,"10,000+",Free,0,Mature 17+,"February 01, 2024"
Productivity App 721,PRODUCTIVITY,4.502487241374981,13,22.5M,"10,000+",Free,0,Everyone,"October 05, 2023"
Tools App 478,TOOLS,3.828810556587685,489,79.6M,"100,000+",Free,0,Everyone,"January 26, 2024"
Social App 44,SOCIAL,4.238194562164021,360,45.2M,"100,000+",Free,0,Teen,"March 14, 2023"
Education App 662,EDUCATION,4.176067401653775,544,1.0M,"5,000,000+",Free,0,Mature 17+,"December 16, 2023"
Health And Fitness App 636,HEALTH_AND_FITNESS,4.347293294785488,381,31.1M,"50,000+",Free,0,Everyone,"November 02, 2023"
Game App 529,GAME,5.0,58059,18.4M,"1,000+",Free,0,Teen,"November 10, 2023"
Communication App 737,COMMUNICATION,3.249728206660496,262,18.0M,"10,000,000+",Free,0,Teen,"April 26, 2024"
Finance App 484,FINANCE,4.496060920382217,67,12.4M,"100,000+",Free,0,Teen,"January 07, 2023"
Health And Fitness App 219,HEALTH_AND_FITNESS,4.063099148986149,213,41.1M,"50,000+",Paid,$25.09,Everyone,"April 01, 2024"
Tools App 742,TOOLS,3.985605447073929,142,52.9M,"100,000+",Free,0,Everyone 10+,"July 16, 2024"
Game App 688,GAME,4.194702052073352,292,4.0M,"10,000,000+",Free,0,Everyone,"June 27, 2023"
Social App 849,SOCIAL,3.9409470829481474,137,54.3M,"1,000,000+",Free,0,Everyone,"June 19, 2023"
Game App 610,GAME,3.6816196707252105,3151,1.0M,"500,000+",Free,0,Everyone,"September 07, 2024"
Tools App 486,TOOLS,3.792978671086711,160,51.5M,"1,000,000+",Free,0,Everyone,"September 26, 2023"
Tools App 126,TOOLS,3.895467905172028,380,76.8M,"5,000+",Free,0,Everyone 10+,"July 31, 2023"
Tools App 658,TOOLS,3.6751638385717023,5,34.1M,"10,000+",Free,0,Everyone,"July 16, 2023"
Social App 62,SOCIAL,4.393536393720695,3023,1.0M,"10,000+",Free,0,Everyone,"October 22, 2023"
Education App 82,EDUCATION,3.7004134992833735,761,49.5M,"1,000+",Paid,$11.44,Everyone,"May 26, 2024"
Tools App 681,TOOLS,4.399195535198001,222,45.2M,"10,000+",Free,0,Everyone,"September 09, 2023"
Tools App 325,TOOLS,4.769424466457902,2621,41.9M,"100,000+",Free,0,Everyone,"August 01, 2023"
Game App 386,GAME,3.6758246278077817,945,1.0M,"50,000,000+",Free,0,Everyone,"February 12, 2023"
Health And Fitness App 636,HEALTH_AND_FITNESS,4.347293294785488,381,31.1M,"50,000+",Free,0,Everyone,"November 02, 2023"
Social App 57,SOCIAL,3.7604122861389895,60,87.2M,"50,000,000+",Free,0,Everyone 10+,"November 22, 2024"
Social App 20,SOCIAL,3.7909938740064804,2988,50.0M,"1,000+",Free,0,Everyone 10+,"April 10, 2024"
Photography App 881,PHOTOGRAPHY,3.4734666062084454,861,57.4M,"1,000,000+",Free,0,Everyone,"May 04, 2023"
Business App 87,BUSINESS,4.541190581467118,232604,7.0M,"1,000,000+",Free,0,Everyone,"July 11, 2023"
Tools App 759,TOOLS,3.34596284937088,15369,2.5M,"50,000+",Paid,$4.55,Everyone,"June 08, 2023"
Game App 650,GAME,4.062680581987788,266,1.0M,"10,000+",Free,0,Everyone,"October 02, 2023"
Education App 317,EDUCATION,4.03582962870123,24,1.0M,"5,000,000+",Free,0,Everyone 10+,"August 29, 2024"
Finance App 35,FINANCE,,70,22.8M,"100,000+",Free,0,Everyone,"September 25, 2023"
Health And Fitness App 809,HEALTH_AND_FITNESS,4.0914107054460045,1064,36.8M,"10,000+",Free,0,Everyone,"November 27, 2024"
Shopping App 139,SHOPPING,3.770016598894011,967,57.9M,"100,000+",Free,0,Teen,"September 29, 2024"
Game App 767,GAME,4.175767431380342,308,37.2M,"100,000,000+",Free,0,Everyone 10+,"October 09, 2023"
Health And Fitness App 589,HEALTH_AND_FITNESS,3.556342965379997,83,42.6M,"5,000+",Free,0,Everyone,"January 26, 2023"
Business App 499,BUSINESS,4.861532971446966,843,19.2M,"1,000,000+",Free,0,Everyone,"September 01, 2024"
Tools App 539,TOOLS,4.908140939206514,22,12.4M,"10,000+",Free,0,Teen,"May 04, 2023"
Game App 801,GAME,4.17944872255964,22,52.2M,"100,000+",Free,0,Everyone,"October 24, 2024"
Productivity App 556,PRODUCTIVITY,4.049283725415527,3008,11.1M,"500,000+",Free,0,Mature 17+,"May 20, 2023"
Music And Audio App 97,MUSIC_AND_AUDIO,,2996,35.2M,"10,000+",Free,0,Everyone,"July 08, 2024"
Social App 84,SOCIAL,4.265354832951768,254,42.7M,"10,000+",Paid,$19.76,Mature 17+,"August 07, 2024"
Game App 447,GAME,5.0,45,1.0M,"10,000+",Free,0,Everyone,"August 21, 2023"
Social App 475,SOCIAL,4.097634174098448,530,1.9M,"1,000+",Free,0,Everyone,"January 20, 2024"
Game App 765,GAME,3.5711635290417654,17,21.5M,"1,000,000+",Free,0,Teen,"December 10, 2023"
Education App 367,EDUCATION,3.9684556335189916,65843,23.5M,"10,000+",Free,0,Everyone,"June 07, 2023"
Tools App 698,TOOLS,4.563702147913615,135,14.5M,"1,000,000+",Free,0,Teen,"January 03, 2024"
Game App 586,GAME,4.403617334935048,5167,Varies with device,"5,000+",Free,0,Everyone,"May 03, 2024"
Finance App 862,FINANCE,3.9074933353557433,86,31.9M,"10,000+",Free,0,Everyone,"January 20, 2023"
Social App 761,SOCIAL,2.610860198197569,189,2.8M,"500,000+",Free,0,Everyone,"August 11, 2024"
Tools App 402,TOOLS,2.9296516245447903,599,Varies with device,"100,000+",Free,0,Everyone,"May 05, 2023"
Music And Audio App 760,MUSIC_AND_AUDIO,3.8912737690433965,1252,41.0M,"100,000+",Free,0,Everyone,"February 02, 2024"
Photography App 393,PHOTOGRAPHY,3.532903684187215,4690,28.4M,"100,000+",Free,0,Teen,"February 12, 2024"
Shopping App 863,SHOPPING,3.9672320907490004,2877,50.1M,"500,000+",Free,0,Everyone 10+,"July 13, 2024"
Music And Audio App 746,MUSIC_AND_AUDIO,3.9584290628474754,174794,6.4M,"10,000+",Free,0,Everyone,"June 20, 2024"
Education App 272,EDUCATION,3.4866228930143968,749,39.6M,"5,000+",Free,0,Mature 17+,"December 28, 2023"
Tools App 507,TOOLS,4.14591469893568,142,5.2M,"1,000+",Free,0,Everyone,"January 29, 2023"
Game App 253,GAME,3.600211765344281,21866,Varies with device,"10,000+",Free,0,Everyone,"October 08, 2023"
Game App 435,GAME,4.002683977328705,116,47.2M,"10,000+",Free,0,Everyone,"April 21, 2024"
Game App 649,GAME,4.797528039486357,93,Varies with device,"1,000+",Free,0,Everyone,"March 22, 2024"
Finance App 808,FINANCE,3.450324641944631,1694,17.4M,"500,000+",Free,0,Everyone,"September 30, 2023"
Education App 562,EDUCATION,5.0,86,34.6M,"5,000+",Free,0,Teen,"October 01, 2024"
Photography App 208,PHOTOGRAPHY,4.242691211057172,148,68.2M,"100,000+",Free,0,Everyone,"March 02, 2023"
Education App 320,EDUCATION,4.163738920401523,16,76.0M,"500,000+",Free,0,Teen,"October 05, 2024"
Finance App 121,FINANCE,4.445114286427851,60958,20.7M,"10,000,000+",Free,0,Teen,"April 23, 2023"
Finance App 133,FINANCE,4.223589477758148,282,58.2M,"100,000+",Free,0,Everyone,"February 16, 2023"
Shopping App 51,SHOPPING,4.75063293199749,348,66.0M,"1,000,000+",Free,0,Everyone,"March 14, 2024"
Shopping App 239,SHOPPING,3.676484261109299,1510,64.7M,"50,000+",Free,0,Teen,"October 31, 2024"
Tools App 565,TOOLS,3.408009682965836,512,73.3M,"1,000+",Free,0,Everyone,"April 18, 2023"
Tools App 593,TOOLS,3.543068136318381,17,18.8M,"1,000,000+",Free,0,Everyone,"August 15, 2023"
Game App 451,GAME,4.244605227847355,31,21.1M,"10,000+",Free,0,Mature 17+,"November 04, 2024"
Productivity App 32,PRODUCTIVITY,4.625836035994334,223,67.1M,"100,000+",Free,0,Everyone,"March 04, 2024"
Productivity App 122,PRODUCTIVITY,3.927208937869084,254,77.2M,"1,000,000+",Free,0,Everyone 10+,"May 05, 2024"
Education App 212,EDUCATION,3.7211382857651008,11241,47.2M,"10,000+",Free,0,Teen,"May 17, 2024"
Finance App 352,FINANCE,4.908307030343703,2283,35.9M,"10,000+",Free,0,Everyone,"February 11, 2023"
Social App 455,SOCIAL,5.0,134,24.2M,"50,000+",Free,0,Everyone,"November 24, 2023"
Tools App 303,TOOLS,4.226455813161964,551,62.7M,"50,000+",Free,0,Everyone,"November 11, 2023"
Social App 709,SOCIAL,4.2416553274130555,1183,45.6M,"50,000+",Free,0,Everyone,"November 26, 2024"
Productivity App 89,PRODUCTIVITY,3.4928817104640846,18580,74.8M,"1,000,000+",Paid,$7.06,Mature 17+,"September 14, 2024"
Education App 326,EDUCATION,4.403745698756083,5683,68.1M,"500,000+",Free,0,Everyone,"March 06, 2023"
Game App 324,GAME,3.7838754934388805,98,36.1M,"500,000+",Free,0,Everyone,"September 11, 2024"
Game App 256,GAME,4.437470068836904,3085,Varies with device,"10,000+",Free,0,Everyone,"August 21, 2023"
Game App 571,GAME,3.7481812388890265,539,53.5M,"50,000+",Paid,$24.8,Everyone,"May 13, 2023"
Productivity App 546,PRODUCTIVITY,3.70770902547522,30,46.8M,"10,000+",Free,0,Everyone,"August 12, 2024"
Business App 551,BUSINESS,4.056694119686596,30,30.0M,"50,000+",Free,0,Teen,"June 08, 2023"
Game App 360,GAME,4.552967291173388,1334,48.2M,"5,000+",Free,0,Everyone,"September 06, 2023"
Business App 52,BUSINESS,3.5136575014489355,4291,44.8M,"50,000+",Free,0,Mature 17+,"February 14, 2024"
Finance App 876,FINANCE,3.79954095602701,356,28.7M,"5,000,000+",Free,0,Everyone,"June 23, 2024"
Education App 773,EDUCATION,4.975608442204823,181,25.6M,"10,000,000+",Free,0,Everyone,"July 07, 2024"
Photography App 103,PHOTOGRAPHY,3.488056902453494,47,55.3M,"1,000,000+",Free,0,Mature 17+,"June 06, 2023"
Music And Audio App 196,MUSIC_AND_AUDIO,,3606,49.1M,"5,000+",Paid,$18.82,Everyone,"August 28, 2023"
Finance App 680,FINANCE,3.6883771384060577,246,49.3M,"10,000+",Free,0,Mature 17+,"March 16, 2024"
Productivity App 806,PRODUCTIVITY,3.623431153229965,26,41.5M,"10,000+",Free,0,Everyone 10+,"April 17, 2024"
Game App 629,GAME,4.527032845580991,5856,50.9M,"1,000,000+",Free,0,Everyone,"January 31, 2023"
Education App 125,EDUCATION,4.337373820369435,4691,61.2M,"10,000+",Free,0,Everyone,"March 30, 2023"
Shopping App 405,SHOPPING,4.005684737674374,503,47.5M,"500,000+",Free,0,Everyone,"March 17, 2024"
Music And Audio App 731,MUSIC_AND_AUDIO,3.6522222522482335,390,61.9M,"1,000,000+",Paid,$13.61,Everyone,"November 26, 2024"
Game App 288,GAME,3.6649143882107276,2505,80.6M,"1,000,000+",Free,0,Everyone,"June 19, 2024"
Health And Fitness App 832,HEALTH_AND_FITNESS,4.03266189521247,117,1.0M,"10,000+",Free,0,Everyone,"February 13, 2023"
Music And Audio App 48,MUSIC_AND_AUDIO,4.595665893923167,20,79.6M,"10,000+",Free,0,Everyone,"July 07, 2024"
Finance App 726,FINANCE,5.0,7700,1.0M,"500,000+",Free,0,Everyone,"September 07, 2024"
Photography App 588,PHOTOGRAPHY,4.272717524464991,150,18.7M,"1,000,000+",Paid,$22.62,Teen,"January 31, 2023"
Business App 608,BUSINESS,3.522538897742825,4,57.3M,"100,000+",Free,0,Everyone,"October 13, 2023"
Health And Fitness App 434,HEALTH_AND_FITNESS,3.792836853973217,433,35.9M,"10,000+",Free,0,Teen,"May 10, 2024"
Photography App 675,PHOTOGRAPHY,3.3936122269318263,8878,33.4M,"5,000+",Free,0,Everyone,"November 03, 2023"
Health And Fitness App 264,HEALTH_AND_FITNESS,4.047046490658629,902,Varies with device,"100,000+",Free,0,Everyone,"November 02, 2024"
Education App 361,EDUCATION,4.488998648169249,3026,28.3M,"1,000,000+",Free,0,Everyone 10+,"September 20, 2023"
Social App 76,SOCIAL,4.4325941625303225,21285,60.6M,"100,000+",Free,0,Teen,"May 06, 2023"
Photography App 467,PHOTOGRAPHY,3.7881935515942047,58,14.0M,"5,000+",Free,0,Everyone,"June 02, 2023"
Music And Audio App 300,MUSIC_AND_AUDIO,4.745171783303706,4128,1.0M,"100,000+",Free,0,Everyone,"November 07, 2024"
Finance App 535,FINANCE,4.077954979342359,15,35.0M,"5,000,000+",Free,0,Everyone 10+,"October 09, 2024"
Business App 585,BUSINESS,4.673448772932877,317,20.3M,"5,000+",Free,0,Everyone,"June 26, 2023"
Game App 494,GAME,3.1631283057453583,40,38.2M,"10,000+",Free,0,Everyone 10+,"June 12, 2023"
Finance App 528,FINANCE,,103,48.2M,"5,000,000+",Free,0,Everyone,"May 05, 2024"
Game App 169,GAME,4.1332847662639045,5,45.5M,"100,000+",Free,0,Teen,"February 13, 2023"
